transaction_id,user_id,transaction_date,product_category,product_name,merchant_name,product_amount,transaction_fee,cashback,loyalty_points,payment_method
T015916,U03282,2025-05-03,Serviços Públicos,Água,Água,129.9,0.83,3.34,244.0,Cartão de Débito
T015917,U01708,2025-05-22,Telefonia,Claro,Claro,38.69,0.62,0.0,0.0,Cartão de Crédito
T015918,U01226,2025-04-26,Farmácia,Panvel,Pereira,7.54,0.05,0.0,0.0,Cartão de Débito
T015919,U02859,2025-06-09,Supermercado,Carrefour,Sales,258.73,3.14,0.0,0.0,Cartão de Débito
T015920,U02678,2025-05-09,Restaurantes,iFood,Martins,117.95,1.52,4.75,174.0,Cartão de Débito
T015921,U03810,2025-04-14,Streaming,Netflix,Netflix,39.94,0.59,1.16,37.0,Pix
T015922,U03795,2025-06-05,Eletrônicos,Magazine Luiza,da Cruz,242.42,1.45,0.0,0.0,Cartão de Débito
T015923,U01339,2025-05-25,Serviços Públicos,Luz,Luz,134.22,2.24,0.0,0.0,Pix
T015924,U02626,2025-05-12,Farmácia,Pague Menos,Pastor Vieira e Filhos,49.24,0.49,0.0,0.0,Pix
T015925,U00807,2025-06-17,Farmácia,Panvel,Pinto Sales Ltda.,100.88,0.82,3.91,83.0,Cartão de Crédito
T015926,U03458,2025-04-05,Streaming,HBO Max,HBO Max,32.98,0.52,1.24,20.0,Cartão de Crédito
T015927,U02274,2025-04-25,Streaming,Amazon Prime,Amazon Prime,37.61,0.49,0.51,66.0,Cartão de Crédito
T015928,U04579,2025-06-18,Farmácia,Pague Menos,Melo,103.82,1.3599999999999999,0.0,0.0,Boleto
T015929,U02071,2025-06-21,Serviços Públicos,Gás,Gás,67.91,1.05,0.69,105.0,Pix
T015930,U02856,2025-04-18,Roupas,Renner,Montenegro,123.86,1.07,4.04,72.0,Boleto
T015931,U00501,2025-06-26,Streaming,HBO Max,HBO Max,40.81,0.61,0.42,63.0,Cartão de Débito
T015932,U00846,2025-05-14,Farmácia,Panvel,Caldeira,144.4,0.74,0.0,0.0,Cartão de Crédito
T015933,U03189,2025-04-03,Telefonia,Vivo,Vivo,69.0,0.83,0.0,0.0,Boleto
T015934,U04090,2025-05-27,Serviços Públicos,Gás,Gás,64.52,0.34,0.0,0.0,Cartão de Crédito
T015935,U00756,2025-04-21,Streaming,Disney+,Disney+,36.43,0.3,1.41,48.0,Cartão de Débito
T015936,U02271,2025-06-06,Farmácia,Panvel,Dias Novais - EI,28.95,0.26,0.0,0.0,Boleto
T015937,U03761,2025-06-18,Roupas,C&A,Silva S.A.,216.79,1.95,0.0,0.0,Cartão de Débito
T015938,U04066,2025-04-11,Eletrônicos,Americanas,Abreu,156.54,3.08,0.0,0.0,Cartão de Débito
T015939,U00348,2025-04-30,Eletrônicos,Casas Bahia,da Cunha da Rosa S.A.,193.92,3.79,3.42,261.0,Cartão de Crédito
T015940,U00431,2025-06-04,Supermercado,Carrefour,Pereira,30.86,0.25,0.0,0.0,Cartão de Crédito
T015941,U03170,2025-04-06,Serviços Públicos,Gás,Gás,82.23,0.73,1.9300000000000002,67.0,Boleto
T015942,U00391,2025-05-30,Supermercado,Carrefour,Marques - ME,144.63,2.85,0.0,0.0,Pix
T015943,U01605,2025-05-27,Roupas,Renner,Correia das Neves e Filhos,19.08,0.22,0.42,10.0,Cartão de Crédito
T015944,U04652,2025-04-29,Restaurantes,iFood,Nascimento - EI,188.65,1.16,0.0,0.0,Cartão de Crédito
T015945,U01647,2025-04-14,Farmácia,Panvel,Andrade Siqueira - EI,63.63,1.24,0.0,0.0,Pix
T015946,U03395,2025-06-17,Serviços Públicos,Luz,Luz,127.0,2.18,0.0,0.0,Cartão de Débito
T015947,U02481,2025-05-07,Supermercado,Carrefour,Gonçalves Nogueira S/A,153.97,1.8399999999999999,7.3,101.0,Cartão de Crédito
T015948,U00013,2025-05-27,Serviços Públicos,Gás,Gás,74.3,0.47,2.75,77.0,Boleto
T015949,U02765,2025-06-22,Supermercado,Pão de Açúcar,da Cunha Teixeira S/A,284.43,1.85,0.0,0.0,Pix
T015950,U02961,2025-05-23,Streaming,Amazon Prime,Amazon Prime,35.74,0.7,1.76,63.0,Boleto
T015951,U01123,2025-06-04,Streaming,Amazon Prime,Amazon Prime,35.53,0.43,0.0,0.0,Pix
T015952,U02296,2025-06-11,Eletrônicos,Casas Bahia,da Paz,515.6,7.57,14.16,683.0,Boleto
T015953,U03667,2025-06-18,Eletrônicos,Magazine Luiza,Moraes - EI,597.51,6.24,0.0,0.0,Boleto
T015954,U02833,2025-04-07,Restaurantes,iFood,Aparecida,5.0,0.04,0.0,0.0,Cartão de Débito
T015955,U01112,2025-04-05,Eletrônicos,Americanas,Azevedo,477.34,3.5300000000000002,16.45,417.0,Pix
T015956,U02108,2025-04-26,Telefonia,Claro,Claro,35.64,0.23,0.0,0.0,Cartão de Débito
T015957,U01112,2025-05-13,Telefonia,Claro,Claro,40.37,0.61,0.0,0.0,Cartão de Crédito
T015958,U00839,2025-05-18,Streaming,HBO Max,HBO Max,40.4,0.55,0.0,0.0,Cartão de Crédito
T015959,U01948,2025-06-17,Serviços Públicos,Luz,Luz,57.54,0.9,1.33,62.0,Cartão de Crédito
T015960,U04027,2025-06-18,Supermercado,Carrefour,Gomes,89.11,1.21,0.0,0.0,Pix
T015961,U04092,2025-05-08,Eletrônicos,Americanas,Carvalho,430.31,5.17,17.54,695.0,Cartão de Crédito
T015962,U03876,2025-05-08,Farmácia,Pague Menos,Fogaça Ltda.,91.78,0.82,0.0,0.0,Pix
T015963,U04275,2025-05-03,Supermercado,Carrefour,Pimenta Machado S/A,5.0,0.07,0.0,0.0,Pix
T015964,U00220,2025-05-31,Streaming,Disney+,Disney+,35.65,0.58,1.4,52.0,Cartão de Crédito
T015965,U03707,2025-06-21,Restaurantes,Rappi,Pimenta e Filhos,122.13,2.1,0.0,0.0,Boleto
T015966,U01786,2025-05-29,Supermercado,Pão de Açúcar,Pacheco,369.41,5.76,0.0,0.0,Cartão de Crédito
T015967,U00985,2025-04-14,Telefonia,Oi,Oi,56.95,0.41,0.9,35.0,Cartão de Débito
T015968,U02696,2025-06-16,Roupas,C&A,Gomes - ME,179.85,2.8,7.37,256.0,Pix
T015969,U03677,2025-06-21,Roupas,C&A,da Luz,85.82,1.23,2.01,80.0,Cartão de Crédito
T015970,U01658,2025-06-17,Supermercado,Pão de Açúcar,Azevedo,304.98,1.75,13.07,441.0,Cartão de Crédito
T015971,U03011,2025-04-20,Streaming,HBO Max,HBO Max,36.31,0.64,0.91,29.0,Pix
T015972,U04410,2025-05-01,Telefonia,Claro,Claro,60.89,0.33,0.0,0.0,Boleto
T015973,U02503,2025-04-23,Supermercado,Carrefour,Freitas,221.15,2.62,0.0,0.0,Cartão de Crédito
T015974,U01892,2025-04-25,Serviços Públicos,Luz,Luz,139.02,1.24,4.49,167.0,Boleto
T015975,U02013,2025-05-08,Roupas,C&A,Sá - EI,176.32,2.31,0.0,0.0,Cartão de Débito
T015976,U01103,2025-06-19,Roupas,Renner,Viana Rios Ltda.,80.28,0.83,0.0,0.0,Boleto
T015977,U03132,2025-06-17,Supermercado,Extra,Santos Alves - EI,276.4,5.23,0.0,0.0,Cartão de Débito
T015978,U00927,2025-04-24,Streaming,HBO Max,HBO Max,35.92,0.32,0.0,0.0,Pix
T015979,U01290,2025-05-29,Restaurantes,iFood,Correia da Conceição e Filhos,123.95,1.29,5.47,107.0,Cartão de Crédito
T015980,U01651,2025-06-13,Farmácia,Pague Menos,Fonseca S.A.,87.07,0.79,0.0,0.0,Boleto
T015981,U02266,2025-05-18,Telefonia,Oi,Oi,54.01,0.96,0.0,0.0,Boleto
T015982,U00860,2025-05-30,Serviços Públicos,Luz,Luz,144.08,1.24,0.0,0.0,Boleto
T015983,U01048,2025-06-14,Roupas,Renner,Martins Pimenta S.A.,12.78,0.11,0.0,0.0,Pix
T015984,U04548,2025-05-28,Restaurantes,iFood,Pastor,77.33,1.51,0.0,0.0,Cartão de Crédito
T015985,U03632,2025-06-14,Telefonia,Vivo,Vivo,64.52,0.52,0.0,0.0,Cartão de Crédito
T015986,U01210,2025-04-25,Telefonia,Oi,Oi,59.06,0.66,0.0,0.0,Boleto
T015987,U00663,2025-05-26,Supermercado,Extra,Campos Dias e Filhos,319.03,4.76,9.02,372.0,Pix
T015988,U01105,2025-05-03,Restaurantes,Rappi,da Mata,68.85,1.37,0.0,0.0,Pix
T015989,U02717,2025-05-17,Telefonia,Claro,Claro,63.97,0.72,0.0,0.0,Cartão de Débito
T015990,U04408,2025-05-10,Supermercado,Pão de Açúcar,Brito S.A.,154.53,1.32,0.0,0.0,Boleto
T015991,U00724,2025-06-20,Supermercado,Carrefour,da Luz e Filhos,16.57,0.12,0.0,0.0,Pix
T015992,U02634,2025-04-21,Restaurantes,McDonald’s,Barros Silveira S/A,108.2,0.85,0.0,0.0,Pix
T015993,U02220,2025-03-31,Roupas,Renner,Fogaça,125.58,1.1400000000000001,0.0,0.0,Cartão de Crédito
T015994,U04319,2025-06-09,Streaming,Netflix,Netflix,34.4,0.19,1.32,34.0,Cartão de Débito
T015995,U02612,2025-05-20,Streaming,Netflix,Netflix,30.29,0.2,0.44,15.0,Cartão de Débito
T015996,U03164,2025-06-04,Streaming,HBO Max,HBO Max,39.49,0.31,0.0,0.0,Boleto
T015997,U02972,2025-05-13,Restaurantes,Outback,Moraes,104.81,1.15,2.86,81.0,Boleto
T015998,U04335,2025-05-11,Farmácia,Drogasil,Mendes,20.6,0.22,0.0,0.0,Pix
T015999,U04304,2025-05-06,Telefonia,TIM,TIM,68.32,0.88,0.0,0.0,Boleto
T016000,U04043,2025-04-23,Roupas,Renner,Nogueira,152.09,2.36,0.0,0.0,Boleto
T016001,U04226,2025-04-04,Telefonia,Claro,Claro,50.25,0.26,0.0,0.0,Cartão de Crédito
T016002,U03377,2025-06-18,Telefonia,TIM,TIM,63.32,0.85,1.81,40.0,Cartão de Débito
T016003,U03207,2025-05-12,Roupas,C&A,Pastor Ltda.,182.57,1.02,0.0,0.0,Pix
T016004,U04224,2025-04-28,Supermercado,Pão de Açúcar,Rocha Pacheco - EI,259.14,2.36,0.0,0.0,Cartão de Débito
T016005,U04639,2025-06-01,Streaming,Disney+,Disney+,46.52,0.43,0.0,0.0,Pix
T016006,U00751,2025-04-08,Restaurantes,Rappi,Cirino Andrade - EI,137.1,2.03,0.0,0.0,Pix
T016007,U00004,2025-06-25,Serviços Públicos,Luz,Luz,152.98,2.15,0.0,0.0,Cartão de Débito
T016008,U03898,2025-05-13,Restaurantes,iFood,Cavalcante Ltda.,138.67,2.41,0.0,0.0,Cartão de Débito
T016009,U01943,2025-05-11,Farmácia,Panvel,Lopes - EI,97.6,0.72,0.0,0.0,Boleto
T016010,U02474,2025-05-07,Farmácia,Panvel,Casa Grande,74.01,1.29,1.0,58.0,Boleto
T016011,U03472,2025-05-16,Farmácia,Pague Menos,Pastor,90.21,0.97,0.0,0.0,Pix
T016012,U00981,2025-06-15,Streaming,HBO Max,HBO Max,32.25,0.19,0.37,44.0,Cartão de Crédito
T016013,U03855,2025-05-26,Streaming,HBO Max,HBO Max,42.01,0.48,0.0,0.0,Cartão de Crédito
T016014,U04140,2025-06-07,Supermercado,Pão de Açúcar,Mendonça,197.59,3.84,0.0,0.0,Pix
T016015,U02807,2025-04-28,Farmácia,Drogasil,Andrade,99.06,0.77,0.0,0.0,Cartão de Débito
T016016,U03396,2025-04-04,Supermercado,Extra,Garcia Freitas S/A,159.26,1.88,0.0,0.0,Boleto
T016017,U01426,2025-06-04,Streaming,HBO Max,HBO Max,38.2,0.55,1.7,45.0,Pix
T016018,U00986,2025-06-14,Streaming,Amazon Prime,Amazon Prime,30.14,0.47,0.0,0.0,Boleto
T016019,U02288,2025-05-14,Supermercado,Carrefour,Rocha,317.77,4.58,0.0,0.0,Cartão de Crédito
T016020,U02908,2025-03-29,Roupas,Zara,Azevedo Sales Ltda.,100.93,1.26,0.0,0.0,Cartão de Débito
T016021,U02170,2025-04-23,Restaurantes,iFood,Pacheco,150.03,1.09,0.0,0.0,Cartão de Crédito
T016022,U00336,2025-04-10,Restaurantes,Outback,Cassiano Ltda.,104.46,1.12,1.4,165.0,Cartão de Débito
T016023,U02152,2025-04-18,Restaurantes,McDonald’s,Farias S.A.,155.55,2.67,0.0,0.0,Cartão de Débito
T016024,U02286,2025-06-25,Restaurantes,McDonald’s,Pinto Pimenta S/A,29.45,0.35,0.56,30.0,Cartão de Débito
T016025,U00516,2025-06-03,Supermercado,Extra,Santos - ME,175.68,3.07,0.0,0.0,Pix
T016026,U03191,2025-04-29,Restaurantes,Rappi,Montenegro Ribeiro - ME,137.26,1.32,0.0,0.0,Cartão de Crédito
T016027,U01835,2025-04-15,Eletrônicos,Magazine Luiza,Sá - EI,370.75,3.16,0.0,0.0,Boleto
T016028,U01899,2025-05-28,Supermercado,Extra,Rezende Caldeira e Filhos,139.61,1.45,5.23,157.0,Cartão de Crédito
T016029,U02353,2025-05-13,Telefonia,TIM,TIM,69.03,0.94,2.43,114.0,Cartão de Crédito
T016030,U01378,2025-05-01,Telefonia,TIM,TIM,59.46,1.0,0.0,0.0,Cartão de Crédito
T016031,U02834,2025-06-06,Roupas,C&A,Costela Rocha - ME,92.16,0.88,3.07,174.0,Boleto
T016032,U02947,2025-05-04,Serviços Públicos,Luz,Luz,135.37,1.77,0.0,0.0,Pix
T016033,U04528,2025-05-14,Streaming,Netflix,Netflix,37.47,0.74,0.53,19.0,Cartão de Débito
T016034,U04530,2025-04-15,Telefonia,Vivo,Vivo,40.89,0.41,0.78,42.0,Pix
T016035,U00127,2025-05-29,Restaurantes,McDonald’s,Borges Ltda.,85.22,1.35,4.2,149.0,Pix
T016036,U04443,2025-04-03,Serviços Públicos,Água,Água,84.4,1.38,0.0,0.0,Cartão de Débito
T016037,U02594,2025-04-28,Restaurantes,McDonald’s,Moraes,120.78,0.75,0.0,0.0,Cartão de Débito
T016038,U01076,2025-05-25,Streaming,Netflix,Netflix,33.66,0.32,0.0,0.0,Pix
T016039,U01213,2025-06-05,Streaming,Disney+,Disney+,33.0,0.31,0.0,0.0,Cartão de Crédito
T016040,U00440,2025-05-28,Roupas,Zara,Moraes Abreu S.A.,103.68,1.03,1.12,83.0,Pix
T016041,U01475,2025-04-14,Telefonia,TIM,TIM,88.29,1.3599999999999999,0.0,0.0,Pix
T016042,U03507,2025-05-06,Farmácia,Panvel,Abreu S.A.,64.72,1.25,0.0,0.0,Cartão de Crédito
T016043,U03441,2025-04-24,Farmácia,Pague Menos,Cavalcanti S/A,90.02,0.87,1.54,149.0,Boleto
T016044,U02609,2025-06-07,Telefonia,Oi,Oi,99.72,1.97,0.0,0.0,Pix
T016045,U03864,2025-04-09,Serviços Públicos,Luz,Luz,78.29,0.41,3.22,155.0,Pix
T016046,U04534,2025-04-04,Serviços Públicos,Gás,Gás,164.69,2.52,7.8,293.0,Pix
T016047,U02458,2025-03-30,Streaming,Amazon Prime,Amazon Prime,43.0,0.31,0.0,0.0,Cartão de Crédito
T016048,U02183,2025-04-03,Telefonia,Vivo,Vivo,38.08,0.5,0.87,48.0,Pix
T016049,U04548,2025-06-20,Supermercado,Extra,Guerra,278.39,3.24,11.46,549.0,Pix
T016050,U02023,2025-06-01,Farmácia,Pague Menos,Gomes - EI,127.12,1.75,0.0,0.0,Pix
T016051,U01515,2025-04-23,Telefonia,Oi,Oi,64.9,0.98,2.4,111.0,Boleto
T016052,U01164,2025-06-07,Eletrônicos,Americanas,Mendes,334.24,2.5,0.0,0.0,Pix
T016053,U01694,2025-06-15,Farmácia,Panvel,da Conceição Martins Ltda.,5.0,0.1,0.2,5.0,Pix
T016054,U03067,2025-03-29,Serviços Públicos,Gás,Gás,112.88,1.6400000000000001,3.59,214.0,Cartão de Crédito
T016055,U01053,2025-04-19,Restaurantes,Rappi,Souza,122.37,1.1,5.39,243.0,Pix
T016056,U01150,2025-06-19,Serviços Públicos,Gás,Gás,141.12,0.92,6.99,138.0,Cartão de Crédito
T016057,U03625,2025-05-11,Supermercado,Extra,da Rosa Oliveira Ltda.,193.58,2.67,0.0,0.0,Boleto
T016058,U00636,2025-04-24,Serviços Públicos,Gás,Gás,73.82,1.28,2.89,143.0,Boleto
T016059,U00232,2025-05-20,Restaurantes,McDonald’s,Campos Ltda.,77.72,1.27,1.38,78.0,Cartão de Débito
T016060,U01830,2025-05-27,Telefonia,Claro,Claro,58.07,1.07,0.0,0.0,Cartão de Crédito
T016061,U03457,2025-05-04,Serviços Públicos,Luz,Luz,183.29,2.89,3.83,232.0,Boleto
T016062,U04403,2025-05-04,Roupas,Zara,Cavalcanti das Neves - EI,206.55,3.98,0.0,0.0,Cartão de Crédito
T016063,U01559,2025-06-04,Supermercado,Pão de Açúcar,Santos Nascimento e Filhos,239.99,2.35,0.0,0.0,Boleto
T016064,U02050,2025-04-05,Farmácia,Drogasil,Sales Ferreira Ltda.,102.95,1.8599999999999999,0.0,0.0,Boleto
T016065,U01743,2025-04-20,Restaurantes,Outback,da Cruz Ltda.,168.58,1.3900000000000001,0.0,0.0,Cartão de Débito
T016066,U01449,2025-06-20,Streaming,Amazon Prime,Amazon Prime,31.18,0.32,0.0,0.0,Cartão de Crédito
T016067,U01945,2025-06-03,Serviços Públicos,Água,Água,196.54,1.5699999999999998,2.76,296.0,Boleto
T016068,U01601,2025-04-04,Telefonia,Claro,Claro,66.19,0.92,2.42,92.0,Boleto
T016069,U01362,2025-06-16,Streaming,Amazon Prime,Amazon Prime,41.88,0.6,0.85,58.0,Boleto
T016070,U02088,2025-04-17,Streaming,Amazon Prime,Amazon Prime,36.02,0.5,0.0,0.0,Cartão de Débito
T016071,U04231,2025-06-10,Serviços Públicos,Gás,Gás,101.29,0.62,0.0,0.0,Cartão de Crédito
T016072,U04614,2025-04-22,Roupas,C&A,Novais,90.09,1.06,0.0,0.0,Cartão de Crédito
T016073,U02206,2025-05-26,Supermercado,Extra,Souza,360.68,2.6,0.0,0.0,Pix
T016074,U00684,2025-04-11,Serviços Públicos,Gás,Gás,5.0,0.03,0.18,6.0,Pix
T016075,U04391,2025-03-31,Farmácia,Panvel,Leão Ltda.,183.59,2.91,7.18,328.0,Boleto
T016076,U03887,2025-05-14,Restaurantes,Outback,Silva,175.99,2.8,5.42,227.0,Cartão de Débito
T016077,U01013,2025-05-16,Telefonia,Claro,Claro,49.39,0.48,1.63,71.0,Boleto
T016078,U02347,2025-05-09,Farmácia,Pague Menos,da Conceição,98.76,1.44,0.0,0.0,Cartão de Crédito
T016079,U00144,2025-06-03,Streaming,Disney+,Disney+,35.16,0.38,0.0,0.0,Cartão de Crédito
T016080,U02060,2025-03-30,Roupas,Zara,Novais - EI,115.25,0.75,4.11,69.0,Cartão de Crédito
T016081,U02146,2025-04-01,Eletrônicos,Americanas,Machado Ltda.,996.53,19.82,0.0,0.0,Cartão de Débito
T016082,U01205,2025-06-05,Serviços Públicos,Gás,Gás,100.7,1.1,0.0,0.0,Pix
T016083,U03525,2025-05-28,Telefonia,Claro,Claro,30.5,0.51,0.0,0.0,Cartão de Crédito
T016084,U00761,2025-04-20,Farmácia,Drogasil,Ribeiro,124.04,1.1,1.75,214.0,Cartão de Débito
T016085,U03541,2025-05-30,Eletrônicos,Americanas,Cavalcanti,627.89,5.11,10.66,493.0,Pix
T016086,U04338,2025-06-09,Farmácia,Panvel,da Cruz,99.76,1.6400000000000001,0.0,0.0,Cartão de Débito
T016087,U01302,2025-05-29,Eletrônicos,Magazine Luiza,Pimenta S/A,464.41,8.61,0.0,0.0,Boleto
T016088,U04269,2025-05-01,Farmácia,Pague Menos,Fonseca Lopes - ME,95.78,1.63,3.29,143.0,Pix
T016089,U00572,2025-06-23,Streaming,Amazon Prime,Amazon Prime,29.68,0.18,0.42,38.0,Cartão de Crédito
T016090,U04695,2025-06-14,Eletrônicos,Magazine Luiza,Ramos S.A.,209.18,2.36,6.78,277.0,Cartão de Crédito
T016091,U04093,2025-04-26,Serviços Públicos,Gás,Gás,119.24,1.3900000000000001,5.37,146.0,Pix
T016092,U00390,2025-05-08,Restaurantes,Outback,Cavalcanti,84.3,1.45,0.0,0.0,Boleto
T016093,U00890,2025-06-12,Telefonia,Oi,Oi,35.13,0.65,0.81,41.0,Pix
T016094,U00401,2025-06-21,Serviços Públicos,Luz,Luz,41.98,0.76,0.0,0.0,Cartão de Crédito
T016095,U01424,2025-05-27,Roupas,Renner,Martins S.A.,212.3,1.25,0.0,0.0,Cartão de Débito
T016096,U02356,2025-06-09,Streaming,Disney+,Disney+,33.46,0.48,0.0,0.0,Cartão de Crédito
T016097,U01940,2025-04-13,Supermercado,Pão de Açúcar,da Cunha - EI,59.02,0.64,0.0,0.0,Boleto
T016098,U00207,2025-04-27,Farmácia,Drogasil,Silva S/A,120.11,2.07,0.0,0.0,Boleto
T016099,U03714,2025-06-14,Farmácia,Pague Menos,Moura Ltda.,86.49,0.9,0.0,0.0,Cartão de Crédito
T016100,U01513,2025-05-28,Farmácia,Panvel,Fogaça Novaes e Filhos,76.55,0.86,0.0,0.0,Cartão de Débito
T016101,U03154,2025-05-07,Restaurantes,Outback,Costa,68.48,1.37,1.65,85.0,Pix
T016102,U02442,2025-06-16,Eletrônicos,Casas Bahia,Santos,273.55,1.87,12.9,406.0,Pix
T016103,U04709,2025-05-31,Restaurantes,Outback,Cassiano,127.86,2.16,0.0,0.0,Cartão de Débito
T016104,U01808,2025-04-17,Telefonia,TIM,TIM,35.75,0.71,1.07,22.0,Pix
T016105,U00491,2025-06-25,Farmácia,Drogasil,Nunes S/A,77.36,0.96,0.0,0.0,Pix
T016106,U00469,2025-04-15,Serviços Públicos,Luz,Luz,159.75,2.01,5.16,101.0,Cartão de Crédito
T016107,U04101,2025-03-30,Telefonia,Vivo,Vivo,84.58,0.93,0.0,0.0,Cartão de Crédito
T016108,U03332,2025-05-06,Farmácia,Panvel,Marques,98.93,0.96,1.27,149.0,Pix
T016109,U00973,2025-05-24,Streaming,Netflix,Netflix,42.85,0.57,0.0,0.0,Boleto
T016110,U04048,2025-06-24,Serviços Públicos,Luz,Luz,96.81,1.4,0.0,0.0,Cartão de Crédito
T016111,U01804,2025-04-19,Telefonia,Vivo,Vivo,53.14,0.72,0.0,0.0,Pix
T016112,U00326,2025-04-08,Restaurantes,Outback,Lima,80.33,1.4,0.0,0.0,Cartão de Crédito
T016113,U04140,2025-05-03,Supermercado,Extra,Câmara,291.19,2.84,0.0,0.0,Pix
T016114,U04724,2025-05-04,Serviços Públicos,Água,Água,91.78,0.8,0.0,0.0,Boleto
T016115,U02350,2025-06-10,Eletrônicos,Americanas,Cassiano Araújo S.A.,960.78,15.14,0.0,0.0,Boleto
T016116,U01806,2025-05-02,Farmácia,Pague Menos,Moraes Nascimento e Filhos,72.85,0.96,1.26,100.0,Pix
T016117,U03597,2025-06-04,Streaming,Disney+,Disney+,36.35,0.49,1.3599999999999999,61.0,Pix
T016118,U02372,2025-04-27,Roupas,C&A,Pastor,201.42,1.04,0.0,0.0,Cartão de Débito
T016119,U03915,2025-06-12,Streaming,Amazon Prime,Amazon Prime,27.6,0.21,0.0,0.0,Cartão de Crédito
T016120,U02658,2025-06-08,Farmácia,Pague Menos,da Luz Castro - ME,110.84,1.73,0.0,0.0,Boleto
T016121,U00581,2025-06-15,Streaming,Amazon Prime,Amazon Prime,31.38,0.24,0.57,19.0,Cartão de Débito
T016122,U03008,2025-06-15,Farmácia,Drogasil,da Mota,67.4,0.59,0.0,0.0,Cartão de Débito
T016123,U03877,2025-04-26,Eletrônicos,Americanas,Guerra,501.77,9.66,0.0,0.0,Boleto
T016124,U00188,2025-06-03,Restaurantes,iFood,Borges Cardoso S/A,163.0,2.69,6.93,215.0,Boleto
T016125,U00891,2025-05-03,Telefonia,TIM,TIM,33.49,0.3,1.35,48.0,Cartão de Crédito
T016126,U01742,2025-05-02,Serviços Públicos,Água,Água,110.77,2.02,5.08,83.0,Cartão de Crédito
T016127,U03865,2025-04-02,Eletrônicos,Americanas,Dias S.A.,470.13,3.06,15.68,379.0,Cartão de Débito
T016128,U01493,2025-05-26,Eletrônicos,Americanas,Moraes,306.92,5.83,12.83,428.0,Cartão de Crédito
T016129,U03331,2025-04-20,Supermercado,Carrefour,Pires,294.69,2.2,0.0,0.0,Cartão de Débito
T016130,U01320,2025-04-14,Farmácia,Panvel,Camargo Teixeira S/A,72.53,0.41,3.19,98.0,Cartão de Débito
T016131,U00176,2025-05-07,Serviços Públicos,Luz,Luz,153.02,1.43,0.0,0.0,Pix
T016132,U03749,2025-06-13,Roupas,C&A,da Rocha,76.17,0.61,0.0,0.0,Cartão de Débito
T016133,U04425,2025-04-30,Telefonia,Oi,Oi,102.33,2.01,0.0,0.0,Cartão de Crédito
T016134,U03771,2025-05-21,Telefonia,Vivo,Vivo,52.31,0.36,0.0,0.0,Cartão de Débito
T016135,U03456,2025-05-19,Streaming,Amazon Prime,Amazon Prime,30.62,0.6,0.0,0.0,Boleto
T016136,U02686,2025-06-19,Supermercado,Carrefour,Rios S.A.,327.67,4.27,0.0,0.0,Pix
T016137,U02650,2025-04-17,Eletrônicos,Casas Bahia,Vasconcelos,643.03,6.06,6.83,690.0,Pix
T016138,U00430,2025-06-16,Serviços Públicos,Água,Água,109.07,1.33,1.56,123.0,Boleto
T016139,U01138,2025-06-02,Roupas,Zara,Cassiano,64.45,1.11,0.91,92.0,Cartão de Crédito
T016140,U03331,2025-04-18,Restaurantes,Rappi,Gonçalves,40.15,0.76,0.0,0.0,Pix
T016141,U03330,2025-06-22,Serviços Públicos,Água,Água,109.2,1.45,3.9699999999999998,74.0,Cartão de Crédito
T016142,U01129,2025-04-11,Serviços Públicos,Gás,Gás,155.12,1.5699999999999998,0.0,0.0,Cartão de Débito
T016143,U00025,2025-05-04,Roupas,Renner,Martins,149.11,1.9100000000000001,1.99,273.0,Pix
T016144,U04437,2025-05-22,Farmácia,Pague Menos,Caldeira,58.8,0.65,1.8,38.0,Cartão de Débito
T016145,U04156,2025-06-15,Streaming,HBO Max,HBO Max,27.88,0.42,0.0,0.0,Boleto
T016146,U02373,2025-04-09,Streaming,HBO Max,HBO Max,29.7,0.21,0.0,0.0,Cartão de Débito
T016147,U02282,2025-04-06,Telefonia,Vivo,Vivo,54.18,0.76,2.63,69.0,Boleto
T016148,U03240,2025-04-28,Serviços Públicos,Luz,Luz,64.86,1.02,0.0,0.0,Cartão de Débito
T016149,U02337,2025-04-16,Telefonia,Claro,Claro,74.93,0.89,3.26,143.0,Cartão de Crédito
T016150,U02959,2025-04-13,Telefonia,Vivo,Vivo,51.91,0.38,0.0,0.0,Cartão de Débito
T016151,U04122,2025-05-29,Restaurantes,McDonald’s,Gomes Abreu - EI,47.95,0.36,0.0,0.0,Cartão de Débito
T016152,U00872,2025-06-05,Serviços Públicos,Luz,Luz,145.88,2.52,0.0,0.0,Cartão de Débito
T016153,U02522,2025-05-20,Streaming,Amazon Prime,Amazon Prime,34.61,0.24,0.0,0.0,Boleto
T016154,U02658,2025-04-19,Eletrônicos,Magazine Luiza,Freitas - ME,357.01,4.66,0.0,0.0,Cartão de Débito
T016155,U02457,2025-03-30,Eletrônicos,Magazine Luiza,Freitas,32.96,0.63,0.0,0.0,Boleto
T016156,U00432,2025-04-04,Restaurantes,Rappi,Duarte - ME,145.42,2.48,0.0,0.0,Cartão de Débito
T016157,U04107,2025-06-22,Farmácia,Pague Menos,da Paz,135.84,0.7,6.28,149.0,Pix
T016158,U00694,2025-05-22,Streaming,Disney+,Disney+,39.7,0.32,0.0,0.0,Pix
T016159,U02664,2025-04-19,Eletrônicos,Americanas,da Mata e Filhos,252.52,2.13,8.03,287.0,Cartão de Crédito
